Date,Equity
2025-08-20,12205.745648997323
2025-08-21,12159.979040039572
2025-08-22,12327.270384168347
2025-08-25,12260.372834105277
2025-08-26,12305.367360219578
2025-08-27,12301.464723724255
2025-08-28,12268.637034726882
2025-08-29,12127.127953107964
2025-09-02,12085.422703206086
2025-09-03,12234.216841214798
2025-09-04,12306.309880460833
2025-09-05,12687.013932828013
2025-09-08,12802.233109407072
2025-09-09,12739.129859128758
2025-09-10,13194.02488797909
2025-09-11,13390.161527981843
2025-09-12,13598.539146198229
2025-09-15,13810.703166718573
2025-09-16,13902.969058061888
2025-09-17,13794.588458919794
2025-09-18,13982.594367138088
2025-09-19,13881.892630649065
2025-09-22,14020.954995243275
2025-09-23,13994.198366570496
2025-09-24,14015.04158204255
2025-09-25,13669.93254597858
2025-09-26,13837.670008858348
2025-09-29,13865.37973467891
2025-09-30,13880.270123627428
2025-10-01,14025.622950267149
2025-10-02,13790.281136825037
2025-10-03,13725.899979229778
2025-10-06,13970.276688135535
2025-10-07,13759.916631695938
2025-10-08,13818.350033779676
2025-10-09,13785.481344618955
2025-10-10,13553.399883621076
2025-10-13,13553.399883621076
2025-10-14,13553.399883621076
2025-10-15,13553.399883621076
2025-10-16,13553.399883621076
2025-10-17,13553.399883621076
2025-10-20,13553.399883621076
2025-10-21,13553.399883621076
2025-10-22,13551.399883621078
2025-10-23,13643.83008207703
2025-10-24,13991.995918480232
2025-10-27,14121.068181074355
2025-10-28,14127.144292706727
2025-10-29,14349.76903802367
2025-10-30,14110.037114374543
2025-10-31,14129.812498677033
2025-11-03,14429.701366180754
2025-11-04,13884.452677914393
2025-11-05,14293.492403169892
2025-11-06,14310.929661234808
2025-11-07,14302.315739773354
2025-11-10,14625.429834617338
2025-11-11,14369.333716367877
2025-11-12,14446.956688608061
2025-11-13,14074.71632292393
2025-11-14,14247.15526037841
2025-11-17,14031.727181540347
2025-11-18,13567.268263720358
2025-11-19,13567.268263720358
2025-11-20,13567.268263720358
2025-11-21,13567.268263720358
2025-11-24,13565.268263720358
2025-11-25,13577.259235038724
2025-11-26,13691.772004407374
2025-11-28,13814.077735926609
2025-12-01,13831.819171994679
2025-12-02,14201.198534114443
2025-12-03,14127.263399684167
2025-12-04,13604.88523713259
2025-12-05,13703.732816190737
2025-12-08,13765.581383087017
2025-12-09,13892.563847807498
2025-12-10,14138.755846946051
2025-12-11,13897.959295334327
2025-12-12,13375.481937012879
2025-12-15,13373.481937012879
2025-12-16,13508.723247621361
2025-12-17,13298.760567608095
2025-12-18,13446.296218781528
2025-12-19,13495.085368569216
2025-12-22,13603.405474579375
2025-12-23,13641.005492138676
2025-12-24,13635.706956276965
2025-12-26,13532.429864668768
2025-12-29,13386.825337830664
2025-12-30,13391.078660217832
2025-12-31,13378.612303441043
2026-01-02,13408.144536998705
2026-01-05,13425.407278179391
2026-01-06,13905.381798151468
2026-01-07,14252.149017589234
2026-01-08,13906.370919473578
2026-01-09,14657.531091752224
2026-01-12,14501.06410191763
2026-01-13,14755.745002987884
2026-01-14,14849.592660677892
2026-01-15,14850.484284051967
2026-01-16,15062.619727803132
2026-01-20,15273.772110301683
2026-01-21,16247.716864666812
2026-01-22,16446.1354361169
2026-01-23,16587.43703831356
2026-01-26,16277.82108852275
2026-01-27,16310.207908973656
2026-01-28,16675.59047672137
2026-01-29,16707.799116309194
2026-01-30,16133.67898373673
2026-02-02,16790.12292380646
2026-02-03,16534.825439903256
2026-02-04,15826.779868963267
2026-02-05,15755.301852382292
2026-02-06,16020.545948647621
2026-02-09,15981.041655353467
2026-02-10,15628.01619284297
2026-02-11,15628.01619284297
2026-02-12,15628.01619284297
2026-02-13,15628.01619284297
2026-02-17,15628.01619284297
2026-02-18,15628.01619284297
2026-02-19,15628.01619284297
2026-02-20,15628.01619284297
2026-02-23,15628.01619284297
2026-02-24,15628.01619284297
2026-02-25,15626.01619284297
