Date,Equity
2026-01-21,11975.288570946846
2026-01-22,12133.719477219312
2026-01-23,12248.657314551307
2026-01-26,12007.97179952796
2026-01-27,12247.627281374254
2026-01-28,12528.310127510806
2026-01-29,12551.214039399561
2026-01-30,12091.38637763888
2026-02-02,12387.776144197353
2026-02-03,12195.287047612966
2026-02-04,11734.010325695905
2026-02-05,11766.771021859313
2026-02-06,11803.904672029888
2026-02-09,11781.118137384366
2026-02-10,11776.223387616772
2026-02-11,11818.589178883305
2026-02-12,11880.872133200479
2026-02-13,11862.30530811519
2026-02-17,11860.27992994248
2026-02-18,11888.298863234591
2026-02-19,11920.706201751123
2026-02-20,11846.10176763224
2026-02-23,11900.645721209014
2026-02-24,11900.645721209014
