Date,Equity
2023-05-25,909.18
2023-05-26,906.92
2023-05-27,906.92
2023-05-28,906.92
2023-05-29,906.92
2023-05-30,899.7
2023-05-31,897.89
2023-06-01,903.01
2023-06-02,920.46
2023-06-03,920.46
2023-06-04,920.46
2023-06-05,912.29
2023-06-06,912.29
2023-06-07,912.29
2023-06-08,912.29
2023-06-09,912.29
2023-06-10,912.29
2023-06-11,912.29
2023-06-12,912.29
2023-06-13,912.29
2023-06-14,912.29
2023-06-15,912.29
2023-06-16,912.29
2023-06-17,912.29
2023-06-18,912.29
2023-06-19,912.29
2023-06-20,912.29
2023-06-21,912.29
2023-06-22,912.29
2023-06-23,912.29
2023-06-24,912.29
2023-06-25,912.29
2023-06-26,910.29
2023-06-27,910.22
2023-06-28,924.45
2023-06-29,916.14
2023-06-30,920.76
2023-07-01,920.76
2023-07-02,920.76
2023-07-03,922.29
2023-07-04,922.29
2023-07-05,936.52
2023-07-06,923.91
2023-07-07,919.06
2023-07-08,919.06
2023-07-09,919.06
2023-07-10,895.76
2023-07-11,901.06
2023-07-12,910.83
2023-07-13,902.87
2023-07-14,968.24
2023-07-15,968.24
2023-07-16,968.24
2023-07-17,976.12
2023-07-18,1008.23
2023-07-19,1015.69
2023-07-20,1016.78
2023-07-21,1021.39
2023-07-22,1021.39
2023-07-23,1021.39
2023-07-24,1025.73
2023-07-25,1030.27
2023-07-26,1024.36
2023-07-27,1018.77
2023-07-28,1012.09
2023-07-29,1012.09
2023-07-30,1012.09
2023-07-31,1012.09
2023-08-01,1012.09
2023-08-02,1012.09
2023-08-03,1012.09
2023-08-04,1012.09
2023-08-05,1012.09
2023-08-06,1012.09
2023-08-07,1012.09
2023-08-08,1012.09
2023-08-09,1012.09
2023-08-10,1012.09
2023-08-11,1010.09
2023-08-12,1010.09
2023-08-13,1010.09
2023-08-14,1081.74
2023-08-15,1086.37
2023-08-16,1075.14
2023-08-17,1071.63
2023-08-18,1070.52
2023-08-19,1070.52
2023-08-20,1070.52
2023-08-21,1161.21
2023-08-22,1129.09
2023-08-23,1164.89
2023-08-24,1166.05
2023-08-25,1137.74
2023-08-26,1137.74
2023-08-27,1137.74
2023-08-28,1155.94
2023-08-29,1155.94
2023-08-30,1155.94
2023-08-31,1153.94
2023-09-01,1153.12
2023-09-02,1153.12
2023-09-03,1153.12
2023-09-04,1153.12
2023-09-05,1164.19
2023-09-06,1154.81
2023-09-07,1173.87
2023-09-08,1168.62
2023-09-09,1168.62
2023-09-10,1168.62
2023-09-11,1165.24
2023-09-12,1166.51
2023-09-13,1166.36
2023-09-14,1175.5
2023-09-15,1183.03
2023-09-16,1183.03
2023-09-17,1183.03
2023-09-18,1179.48
2023-09-19,1179.48
2023-09-20,1179.48
2023-09-21,1177.48
2023-09-22,1194.5
2023-09-23,1194.5
2023-09-24,1194.5
2023-09-25,1212.07
2023-09-26,1203.14
2023-09-27,1219.13
2023-09-28,1236.96
2023-09-29,1248.73
2023-09-30,1248.73
2023-10-01,1248.73
2023-10-02,1285.56
2023-10-03,1249.25
2023-10-04,1264.29
2023-10-05,1282.86
2023-10-06,1313.69
2023-10-07,1313.69
2023-10-08,1313.69
2023-10-09,1297.66
2023-10-10,1297.66
2023-10-11,1297.66
2023-10-12,1297.66
2023-10-13,1295.66
2023-10-14,1295.66
2023-10-15,1295.66
2023-10-16,1314.38
2023-10-17,1295.8
2023-10-18,1261.09
2023-10-19,1463.55
2023-10-20,1460.6
2023-10-21,1460.6
2023-10-22,1460.6
2023-10-23,1482.02
2023-10-24,1507.12
2023-10-25,1498.08
2023-10-26,1470.0
2023-10-27,1449.34
2023-10-28,1449.34
2023-10-29,1449.34
2023-10-30,1491.82
2023-10-31,1491.82
2023-11-01,1491.82
2023-11-02,1491.82
2023-11-03,1491.82
2023-11-04,1491.82
2023-11-05,1491.82
2023-11-06,1491.82
2023-11-07,1491.82
2023-11-08,1491.82
2023-11-09,1491.82
2023-11-10,1491.82
2023-11-11,1491.82
2023-11-12,1491.82
2023-11-13,1491.82
2023-11-14,1491.82
2023-11-15,1491.82
2023-11-16,1491.82
2023-11-17,1491.82
2023-11-18,1491.82
2023-11-19,1491.82
2023-11-20,1491.82
2023-11-21,1491.82
2023-11-22,1491.82
2023-11-23,1491.82
2023-11-24,1491.82
2023-11-25,1491.82
2023-11-26,1491.82
2023-11-27,1491.82
2023-11-28,1491.82
2023-11-29,1491.82
2023-11-30,1491.82
2023-12-01,1491.82
2023-12-02,1491.82
2023-12-03,1491.82
2023-12-04,1491.82
2023-12-05,1491.82
2023-12-06,1491.82
2023-12-07,1491.82
2023-12-08,1491.82
2023-12-09,1491.82
2023-12-10,1491.82
2023-12-11,1491.82
2023-12-12,1491.82
2023-12-13,1491.82
2023-12-14,1491.82
2023-12-15,1491.82
2023-12-16,1491.82
2023-12-17,1491.82
2023-12-18,1491.82
2023-12-19,1491.82
2023-12-20,1489.82
2023-12-21,1501.23
2023-12-22,1502.47
2023-12-23,1502.47
2023-12-24,1502.47
2023-12-25,1502.47
2023-12-26,1501.66
2023-12-27,1509.63
2023-12-28,1515.72
2023-12-29,1520.26
2023-12-30,1520.26
2023-12-31,1520.26
